original_sentence,summary,level,FRE,performance
And academia is really embracing this topic. So if any.|,Academia is enthusiastically adopting this issue.,3,-53.05499999999998,0
And academia is really embracing this topic. So if any.|,The academic world is fully embracing this topic.,4,40.09,1
And academia is really embracing this topic. So if any.|,Academia is wholeheartedly embracing this topic.,5,-24.85499999999996,0
And academia is really embracing this topic. So if any.|,Academia greatly embraces this area.,6,-35.11999999999995,0
And academia is really embracing this topic. So if any.|,Academia eagerly adopts this topic.,7,-18.19999999999996,0
And academia is really embracing this topic. So if any.|,Academia strongly supports this topic.,8,-1.2799999999999727,0
And academia is really embracing this topic. So if any.|,Academia embraces this topic.,9,-29.87499999999997,0
Of you are graduate students who are looking for an.,Graduate students seeking.,9,6.390000000000015,0
Of you are graduate students who are looking for an.,Grad students looking.,8,62.79000000000002,0
Of you are graduate students who are looking for an.,Students in grad school seek.,7,100.24000000000002,0
Of you are graduate students who are looking for an.,Individuals in graduate programs are seeking.,5,3.344999999999999,0
Of you are graduate students who are looking for an.,If you are graduate students who are looking.,4,71.81500000000001,0
Of you are graduate students who are looking for an.,Graduate students who are trying to find something.,3,61.24000000000001,0
Of you are graduate students who are looking for an.,Graduate students trying to look for an opportunity.,2,29.515000000000015,1
Of you are graduate students who are looking for an.,Graduate students are endeavoring to search for an opportunity.,1,19.100000000000023,1
Of you are graduate students who are looking for an.,For those in graduate studies in search of anything.,1,66.10000000000002,0
"area in which to do research, I think basically the.|","The area to do research, I think.|",1,78.87285714285717,0
"area in which to do research, I think basically the.|",I think the area for research is key.|,2,82.39000000000001,0
"area in which to do research, I think basically the.|","The main area for research, I think.|",3,78.87285714285717,0
"area in which to do research, I think basically the.|",I believe the main area for research.|,4,66.7871428571429,0
"area in which to do research, I think basically the.|",I think the primary area for research.|,5,54.70142857142861,1
"area in which to do research, I think basically the.|",The area to research is important.|,6,45.64500000000001,0
"area in which to do research, I think basically the.|",Choosing the research area is crucial.|,7,45.64500000000001,0
"area in which to do research, I think basically the.|",Key to research is selecting the area.|,8,54.70142857142861,0
"area in which to do research, I think basically the.|",Research area choice is very important.|,9,31.545000000000016,0
"area in which to do research, I think basically the.|",Picking the area for research matters.|,1,45.64500000000001,0
Respected academic venues is doubling every year. So there's huge.,"The number of respected academic venues doubles every year, indicating significant.",4,-11.98454545454544,0
Respected academic venues is doubling every year. So there's huge.,"Annually, the reputable academic venues' count doubles, showing enormous.",5,-9.099999999999994,0
Respected academic venues is doubling every year. So there's huge.,"Respected academic venues keep doubling each year, which shows a huge.",6,49.54272727272729,0
Respected academic venues is doubling every year. So there's huge.,"Every year, respected academic venues double, presenting a vast.",7,9.700000000000017,0
Respected academic venues is doubling every year. So there's huge.,"Respected academic venues double annually, showing a massive.",8,-2.2099999999999795,0
Respected academic venues is doubling every year. So there's huge.,"Respected academic venues are doubling every year, implying a big.",9,10.564999999999998,0
So cryptocurrencies are not regular currencies.,Virtual currencies differ from typical currencies.,8,-10.754999999999995,0
"a dollar or a pound or a euro, what we","A dollar, pound, or euro.",1,83.32000000000004,0
"a dollar or a pound or a euro, what we","A dollar, a pound, or a euro.",3,90.95857142857145,0
"a dollar or a pound or a euro, what we","Valuing a dollar, pound, or euro.",6,59.745000000000005,0
"a dollar or a pound or a euro, what we","Dollar, pound, or euro situation.",7,32.56000000000003,0
"a dollar or a pound or a euro, what we","Dollar, pound, or euro?",8,75.87500000000001,0
"a dollar or a pound or a euro, what we","Dollar, pound, or euro!",9,75.87500000000001,0
sort of created out of nowhere. And what does it.,It seemed to appear from nowhere. What does this mean?,1,100.24000000000002,0
sort of created out of nowhere. And what does it.,It emerged unexpectedly. What does it signify?,2,34.08250000000001,0
sort of created out of nowhere. And what does it.,It came out of nowhere. What's its importance?,3,86.45000000000002,0
sort of created out of nowhere. And what does it.,It was suddenly created. What is the significance?,4,44.150000000000006,1
sort of created out of nowhere. And what does it.,It appeared suddenly. What does it mean?,5,94.51107142857143,0
sort of created out of nowhere. And what does it.,It was created suddenly. What does it mean?,6,86.45000000000002,0
