original_sentence,summary,level,FRE,performance
"dropped a paper and some open source code in a forum on an email list and said, hey, I have.|","Shared paper and code on a forum, mentioning, ""hey, I have something"".|",3,74.805,0
"Here? So most of you have seen at least one of these movies. So you know what I said, I'm.|","Here? Most have seen one movie. You understand what I said, I'm.|",6,97.025,0
"Here? So most of you have seen at least one of these movies. So you know what I said, I'm.|","Here? Most saw a movie. You know what I said, I'm.|",7,110.82242424242426,0
"Here? So most of you have seen at least one of these movies. So you know what I said, I'm.|","Here? Most have seen a movie. So you know, I'm.|",8,110.39166666666668,0
"Here? So most of you have seen at least one of these movies. So you know what I said, I'm.|","Here? Most have seen a movie. You know, I'm.|",9,109.79000000000002,0
"Here? So most of you have seen at least one of these movies. So you know what I said, I'm.|","Here? Most seen a movie. You know, I'm.|",1,108.95333333333333,0
"not going to make any spoiler, but you know what I'm saying when I say that the machines that we\.|","No spoilers, but you understand when I mention the machines\.|",1,69.78500000000001,0
"not going to make any spoiler, but you know what I'm saying when I say that the machines that we\.|","I won't reveal anything, but you understand the machines\.|",3,56.70000000000002,0
"not going to make any spoiler, but you know what I'm saying when I say that the machines that we\.|","No spoilers here, but you get it when I mention the machines\.|",4,88.905,0
"not going to make any spoiler, but you know what I'm saying when I say that the machines that we\.|","I'm not giving spoilers, but you understand when I mention the machines\.|",5,67.75500000000001,0
"not going to make any spoiler, but you know what I'm saying when I say that the machines that we\.|","I will avoid spoilers, but you recognize the machines I'm talking about\.|",6,60.70500000000001,1
"not going to make any spoiler, but you know what I'm saying when I say that the machines that we\.|","No spoilers given, but you understand my reference to the machines\.|",7,57.23363636363638,0
"not going to make any spoiler, but you know what I'm saying when I say that the machines that we\.|","No spoilers here, but you know what I mean about the machines\.|",8,88.905,1
"not going to make any spoiler, but you know what I'm saying when I say that the machines that we\.|","No spoilers, but you understand about the machines\.|",9,61.24000000000001,0
"imagine in the future, all of them have some kind of emotional intelligence. But on the other side, emotions are.|","Envision a future where everyone has emotional intelligence. On the flip side, feelings are.|",9,42.61571428571432,0
"imagine in the future, all of them have some kind of emotional intelligence. But on the other side, emotions are.|","Imagine a future where everyone possesses emotional intelligence, but feelings are.|",8,3.3972727272727354,0
"imagine in the future, all of them have some kind of emotional intelligence. But on the other side, emotions are.|","Foresee a future with universal emotional intelligence; however, emotions are.|",6,-14.814999999999998,0
"imagine in the future, all of them have some kind of emotional intelligence. But on the other side, emotions are.|","Envision the future where emotion intelligence is common, but on the other hand, feelings are.|",5,44.97000000000003,0
"imagine in the future, all of them have some kind of emotional intelligence. But on the other side, emotions are.|","Anticipate a time where everyone has emotional intelligence traits; nonetheless, emotions are.|",4,4.305000000000007,0
"imagine in the future, all of them have some kind of emotional intelligence. But on the other side, emotions are.|","Imagine a future when everyone has some form of emotional intelligence, while emotions are.|",3,29.467857142857156,0
