original_sentence,summary,level,FRE,performance
So emotions are so important in our lives.,Emotions are critical in our lives.,9,45.64500000000001,0
"We imagine the AI of the future, so I'm going to ask how many of you have seen at least one of these movies here?","In the future, we envision AI. Have you seen any of these movies?",1,83.09903846153848,0
"We imagine the AI of the future, so I'm going to ask how many of you have seen at least one of these movies here?","As we think about future AI, I ask if anyone has watched any of these films here.",2,80.09764705882354,0
"We imagine the AI of the future, so I'm going to ask how many of you have seen at least one of these movies here?","Considering future AI, my question is: Who has seen one of these movies?",3,69.99384615384618,0
"We imagine the AI of the future, so I'm going to ask how many of you have seen at least one of these movies here?","With future AI in mind, I wonder if any of you have watched a film here.",4,90.13250000000001,0
"We imagine the AI of the future, so I'm going to ask how many of you have seen at least one of these movies here?","Thinking about AI, who among you has watched any of these movies?",5,74.805,0
"We imagine the AI of the future, so I'm going to ask how many of you have seen at least one of these movies here?","Imagining AI, I ask: Who has seen at least one movie here?",6,81.85500000000002,0
"We imagine the AI of the future, so I'm going to ask how many of you have seen at least one of these movies here?",Imagine future AI. Have you seen any of these movies?,7,74.86000000000003,1
"We imagine the AI of the future, so I'm going to ask how many of you have seen at least one of these movies here?",Future AI: Seen any of these movies?,8,78.87285714285717,0
"We imagine the AI of the future, so I'm going to ask how many of you have seen at least one of these movies here?",Future AI: Who has watched a movie here?,9,92.965,1
"We imagine the AI of the future, so I'm going to ask how many of you have seen at least one of these movies here?",Have you seen any of these AI future movies?,1,84.90000000000003,0
So most of you have seen at least one of these movies.,Most people here have watched at least one of these movies.,1,95.68818181818183,0
So most of you have seen at least one of these movies.,Many of you probably watched one of these films.,2,84.90000000000003,0
